Serviço Iniciado - 2022-08-04 17:23:43,747 - INFO 
Status - 2022-08-04 17:29:11,014 - INFO 
I0 - 2022-08-04 17:29:11,014 - INFO 
I1 - 2022-08-04 17:29:11,014 - INFO 
O0 - 2022-08-04 17:29:11,014 - INFO 
O1 - 2022-08-04 17:29:11,015 - INFO 
Status - 2022-08-04 17:29:12,023 - INFO 
I0 - 2022-08-04 17:29:12,023 - INFO 
I1 - 2022-08-04 17:29:12,024 - INFO 
O0 - 2022-08-04 17:29:12,024 - INFO 
O1 - 2022-08-04 17:29:12,024 - INFO 
Status - 2022-08-04 17:29:13,038 - INFO 
I0 - 2022-08-04 17:29:13,038 - INFO 
I1 - 2022-08-04 17:29:13,038 - INFO 
O0 - 2022-08-04 17:29:13,038 - INFO 
O1 - 2022-08-04 17:29:13,038 - INFO 
Status - 2022-08-04 17:29:14,050 - INFO 
I0 - 2022-08-04 17:29:14,050 - INFO 
I1 - 2022-08-04 17:29:14,050 - INFO 
O0 - 2022-08-04 17:29:14,050 - INFO 
O1 - 2022-08-04 17:29:14,050 - INFO 
Status - 2022-08-04 17:29:15,053 - INFO 
I0 - 2022-08-04 17:29:15,053 - INFO 
I1 - 2022-08-04 17:29:15,053 - INFO 
O0 - 2022-08-04 17:29:15,053 - INFO 
O1 - 2022-08-04 17:29:15,053 - INFO 
Status - 2022-08-04 17:29:16,058 - INFO 
I0 - 2022-08-04 17:29:16,058 - INFO 
I1 - 2022-08-04 17:29:16,058 - INFO 
O0 - 2022-08-04 17:29:16,058 - INFO 
O1 - 2022-08-04 17:29:16,058 - INFO 
Status - 2022-08-04 17:29:17,060 - INFO 
I0 - 2022-08-04 17:29:17,060 - INFO 
I1 - 2022-08-04 17:29:17,060 - INFO 
O0 - 2022-08-04 17:29:17,060 - INFO 
O1 - 2022-08-04 17:29:17,060 - INFO 
Status - 2022-08-04 17:29:18,064 - INFO 
I0 - 2022-08-04 17:29:18,065 - INFO 
I1 - 2022-08-04 17:29:18,065 - INFO 
O0 - 2022-08-04 17:29:18,065 - INFO 
O1 - 2022-08-04 17:29:18,065 - INFO 
Status - 2022-08-04 17:29:19,078 - INFO 
I0 - 2022-08-04 17:29:19,078 - INFO 
I1 - 2022-08-04 17:29:19,078 - INFO 
O0 - 2022-08-04 17:29:19,078 - INFO 
O1 - 2022-08-04 17:29:19,078 - INFO 
Status - 2022-08-04 17:29:20,090 - INFO 
I0 - 2022-08-04 17:29:20,090 - INFO 
I1 - 2022-08-04 17:29:20,090 - INFO 
O0 - 2022-08-04 17:29:20,090 - INFO 
O1 - 2022-08-04 17:29:20,090 - INFO 
Status - 2022-08-04 17:29:21,102 - INFO 
I0 - 2022-08-04 17:29:21,102 - INFO 
I1 - 2022-08-04 17:29:21,102 - INFO 
O0 - 2022-08-04 17:29:21,102 - INFO 
O1 - 2022-08-04 17:29:21,102 - INFO 
Status - 2022-08-04 17:29:22,115 - INFO 
I0 - 2022-08-04 17:29:22,115 - INFO 
I1 - 2022-08-04 17:29:22,115 - INFO 
O0 - 2022-08-04 17:29:22,115 - INFO 
O1 - 2022-08-04 17:29:22,115 - INFO 
Status - 2022-08-04 17:29:23,118 - INFO 
I0 - 2022-08-04 17:29:23,118 - INFO 
I1 - 2022-08-04 17:29:23,118 - INFO 
O0 - 2022-08-04 17:29:23,118 - INFO 
O1 - 2022-08-04 17:29:23,119 - INFO 
Status - 2022-08-04 17:29:24,130 - INFO 
I0 - 2022-08-04 17:29:24,130 - INFO 
I1 - 2022-08-04 17:29:24,130 - INFO 
O0 - 2022-08-04 17:29:24,130 - INFO 
O1 - 2022-08-04 17:29:24,131 - INFO 
Status - 2022-08-04 17:29:25,133 - INFO 
I0 - 2022-08-04 17:29:25,133 - INFO 
I1 - 2022-08-04 17:29:25,133 - INFO 
O0 - 2022-08-04 17:29:25,133 - INFO 
O1 - 2022-08-04 17:29:25,133 - INFO 
Status - 2022-08-04 17:29:26,137 - INFO 
I0 - 2022-08-04 17:29:26,137 - INFO 
I1 - 2022-08-04 17:29:26,137 - INFO 
O0 - 2022-08-04 17:29:26,137 - INFO 
O1 - 2022-08-04 17:29:26,137 - INFO 
Status - 2022-08-04 17:29:27,149 - INFO 
I0 - 2022-08-04 17:29:27,149 - INFO 
I1 - 2022-08-04 17:29:27,149 - INFO 
O0 - 2022-08-04 17:29:27,149 - INFO 
O1 - 2022-08-04 17:29:27,149 - INFO 
Status - 2022-08-04 17:29:28,153 - INFO 
I0 - 2022-08-04 17:29:28,153 - INFO 
I1 - 2022-08-04 17:29:28,153 - INFO 
O0 - 2022-08-04 17:29:28,153 - INFO 
O1 - 2022-08-04 17:29:28,153 - INFO 
Status - 2022-08-04 17:29:29,154 - INFO 
I0 - 2022-08-04 17:29:29,155 - INFO 
I1 - 2022-08-04 17:29:29,155 - INFO 
O0 - 2022-08-04 17:29:29,155 - INFO 
O1 - 2022-08-04 17:29:29,155 - INFO 
Status - 2022-08-04 17:29:30,159 - INFO 
I0 - 2022-08-04 17:29:30,159 - INFO 
I1 - 2022-08-04 17:29:30,160 - INFO 
O0 - 2022-08-04 17:29:30,160 - INFO 
O1 - 2022-08-04 17:29:30,160 - INFO 
Status - 2022-08-04 17:29:31,173 - INFO 
I0 - 2022-08-04 17:29:31,173 - INFO 
I1 - 2022-08-04 17:29:31,173 - INFO 
O0 - 2022-08-04 17:29:31,173 - INFO 
O1 - 2022-08-04 17:29:31,173 - INFO 
Status - 2022-08-04 17:29:32,178 - INFO 
I0 - 2022-08-04 17:29:32,179 - INFO 
I1 - 2022-08-04 17:29:32,179 - INFO 
O0 - 2022-08-04 17:29:32,179 - INFO 
O1 - 2022-08-04 17:29:32,179 - INFO 
Status - 2022-08-04 17:29:33,187 - INFO 
I0 - 2022-08-04 17:29:33,187 - INFO 
I1 - 2022-08-04 17:29:33,187 - INFO 
O0 - 2022-08-04 17:29:33,187 - INFO 
O1 - 2022-08-04 17:29:33,187 - INFO 
Status - 2022-08-04 17:29:34,190 - INFO 
I0 - 2022-08-04 17:29:34,190 - INFO 
I1 - 2022-08-04 17:29:34,190 - INFO 
O0 - 2022-08-04 17:29:34,190 - INFO 
O1 - 2022-08-04 17:29:34,190 - INFO 
Status - 2022-08-04 17:29:35,191 - INFO 
I0 - 2022-08-04 17:29:35,191 - INFO 
I1 - 2022-08-04 17:29:35,191 - INFO 
O0 - 2022-08-04 17:29:35,191 - INFO 
O1 - 2022-08-04 17:29:35,191 - INFO 
Status - 2022-08-04 17:29:36,197 - INFO 
I0 - 2022-08-04 17:29:36,197 - INFO 
I1 - 2022-08-04 17:29:36,197 - INFO 
O0 - 2022-08-04 17:29:36,197 - INFO 
O1 - 2022-08-04 17:29:36,197 - INFO 
Status - 2022-08-04 17:29:37,203 - INFO 
I0 - 2022-08-04 17:29:37,203 - INFO 
I1 - 2022-08-04 17:29:37,203 - INFO 
O0 - 2022-08-04 17:29:37,203 - INFO 
O1 - 2022-08-04 17:29:37,203 - INFO 
Status - 2022-08-04 17:29:38,218 - INFO 
I0 - 2022-08-04 17:29:38,218 - INFO 
I1 - 2022-08-04 17:29:38,218 - INFO 
O0 - 2022-08-04 17:29:38,218 - INFO 
O1 - 2022-08-04 17:29:38,218 - INFO 
Status - 2022-08-04 17:29:39,223 - INFO 
I0 - 2022-08-04 17:29:39,223 - INFO 
I1 - 2022-08-04 17:29:39,223 - INFO 
O0 - 2022-08-04 17:29:39,223 - INFO 
O1 - 2022-08-04 17:29:39,223 - INFO 
Status - 2022-08-04 17:29:40,226 - INFO 
I0 - 2022-08-04 17:29:40,226 - INFO 
I1 - 2022-08-04 17:29:40,226 - INFO 
O0 - 2022-08-04 17:29:40,226 - INFO 
O1 - 2022-08-04 17:29:40,226 - INFO 
Status - 2022-08-04 17:29:41,231 - INFO 
I0 - 2022-08-04 17:29:41,231 - INFO 
I1 - 2022-08-04 17:29:41,231 - INFO 
O0 - 2022-08-04 17:29:41,231 - INFO 
O1 - 2022-08-04 17:29:41,231 - INFO 
Status - 2022-08-04 17:29:42,232 - INFO 
I0 - 2022-08-04 17:29:42,232 - INFO 
I1 - 2022-08-04 17:29:42,232 - INFO 
O0 - 2022-08-04 17:29:42,232 - INFO 
O1 - 2022-08-04 17:29:42,233 - INFO 
Status - 2022-08-04 17:29:43,248 - INFO 
I0 - 2022-08-04 17:29:43,248 - INFO 
I1 - 2022-08-04 17:29:43,248 - INFO 
O0 - 2022-08-04 17:29:43,248 - INFO 
O1 - 2022-08-04 17:29:43,249 - INFO 
Status - 2022-08-04 17:29:44,249 - INFO 
I0 - 2022-08-04 17:29:44,249 - INFO 
I1 - 2022-08-04 17:29:44,249 - INFO 
O0 - 2022-08-04 17:29:44,249 - INFO 
O1 - 2022-08-04 17:29:44,249 - INFO 
Status - 2022-08-04 17:29:45,262 - INFO 
I0 - 2022-08-04 17:29:45,263 - INFO 
I1 - 2022-08-04 17:29:45,263 - INFO 
O0 - 2022-08-04 17:29:45,263 - INFO 
O1 - 2022-08-04 17:29:45,263 - INFO 
Serviço Iniciado - 2022-08-04 18:39:27,449 - INFO 
Status - 2022-08-04 18:39:27,453 - INFO 
I0 - 2022-08-04 18:39:27,453 - INFO 
I1 - 2022-08-04 18:39:27,453 - INFO 
O0 - 2022-08-04 18:39:27,453 - INFO 
O1 - 2022-08-04 18:39:27,453 - INFO 
Status - 2022-08-04 18:39:28,467 - INFO 
I0 - 2022-08-04 18:39:28,468 - INFO 
I1 - 2022-08-04 18:39:28,468 - INFO 
O0 - 2022-08-04 18:39:28,468 - INFO 
O1 - 2022-08-04 18:39:28,468 - INFO 
Status - 2022-08-04 18:39:29,476 - INFO 
I0 - 2022-08-04 18:39:29,476 - INFO 
I1 - 2022-08-04 18:39:29,476 - INFO 
O0 - 2022-08-04 18:39:29,476 - INFO 
O1 - 2022-08-04 18:39:29,477 - INFO 
Serviço Iniciado - 2022-08-09 11:30:23,922 - INFO 
class - 2022-08-09 11:30:23,924 - INFO 
response - 2022-08-09 11:30:23,924 - INFO 
S0 - 2022-08-09 11:30:23,924 - INFO 
S1 - 2022-08-09 11:30:23,924 - INFO 
Rl0 - 2022-08-09 11:30:23,924 - INFO 
Rl1 - 2022-08-09 11:30:23,924 - INFO 
class - 2022-08-09 11:30:24,933 - INFO 
response - 2022-08-09 11:30:24,933 - INFO 
S0 - 2022-08-09 11:30:24,933 - INFO 
S1 - 2022-08-09 11:30:24,933 - INFO 
Rl0 - 2022-08-09 11:30:24,933 - INFO 
Rl1 - 2022-08-09 11:30:24,933 - INFO 
class - 2022-08-09 11:30:25,938 - INFO 
response - 2022-08-09 11:30:25,939 - INFO 
S0 - 2022-08-09 11:30:25,939 - INFO 
S1 - 2022-08-09 11:30:25,939 - INFO 
Rl0 - 2022-08-09 11:30:25,939 - INFO 
Rl1 - 2022-08-09 11:30:25,939 - INFO 
class - 2022-08-09 11:30:26,943 - INFO 
response - 2022-08-09 11:30:26,943 - INFO 
S0 - 2022-08-09 11:30:26,943 - INFO 
S1 - 2022-08-09 11:30:26,943 - INFO 
Rl0 - 2022-08-09 11:30:26,944 - INFO 
Rl1 - 2022-08-09 11:30:26,944 - INFO 
class - 2022-08-09 11:30:27,944 - INFO 
response - 2022-08-09 11:30:27,944 - INFO 
S0 - 2022-08-09 11:30:27,944 - INFO 
S1 - 2022-08-09 11:30:27,944 - INFO 
Rl0 - 2022-08-09 11:30:27,944 - INFO 
Rl1 - 2022-08-09 11:30:27,945 - INFO 
class - 2022-08-09 11:30:28,958 - INFO 
response - 2022-08-09 11:30:28,958 - INFO 
S0 - 2022-08-09 11:30:28,958 - INFO 
S1 - 2022-08-09 11:30:28,958 - INFO 
Rl0 - 2022-08-09 11:30:28,959 - INFO 
Rl1 - 2022-08-09 11:30:28,959 - INFO 
class - 2022-08-09 11:30:29,972 - INFO 
response - 2022-08-09 11:30:29,972 - INFO 
S0 - 2022-08-09 11:30:29,972 - INFO 
S1 - 2022-08-09 11:30:29,972 - INFO 
Rl0 - 2022-08-09 11:30:29,972 - INFO 
Rl1 - 2022-08-09 11:30:29,974 - INFO 
class - 2022-08-09 11:30:30,987 - INFO 
response - 2022-08-09 11:30:30,987 - INFO 
S0 - 2022-08-09 11:30:30,987 - INFO 
S1 - 2022-08-09 11:30:30,988 - INFO 
Rl0 - 2022-08-09 11:30:30,988 - INFO 
Rl1 - 2022-08-09 11:30:30,988 - INFO 
class - 2022-08-09 11:30:32,000 - INFO 
response - 2022-08-09 11:30:32,001 - INFO 
S0 - 2022-08-09 11:30:32,001 - INFO 
S1 - 2022-08-09 11:30:32,001 - INFO 
Rl0 - 2022-08-09 11:30:32,001 - INFO 
Rl1 - 2022-08-09 11:30:32,001 - INFO 
class - 2022-08-09 11:30:33,014 - INFO 
response - 2022-08-09 11:30:33,014 - INFO 
S0 - 2022-08-09 11:30:33,014 - INFO 
S1 - 2022-08-09 11:30:33,014 - INFO 
Rl0 - 2022-08-09 11:30:33,014 - INFO 
Rl1 - 2022-08-09 11:30:33,014 - INFO 
class - 2022-08-09 11:30:34,029 - INFO 
response - 2022-08-09 11:30:34,030 - INFO 
S0 - 2022-08-09 11:30:34,030 - INFO 
S1 - 2022-08-09 11:30:34,030 - INFO 
Rl0 - 2022-08-09 11:30:34,030 - INFO 
Rl1 - 2022-08-09 11:30:34,030 - INFO 
Serviço Iniciado - 2022-08-09 11:30:48,180 - INFO 
class - 2022-08-09 11:30:48,180 - INFO 
response - 2022-08-09 11:30:48,180 - INFO 
S0 - 2022-08-09 11:30:48,180 - INFO 
S1 - 2022-08-09 11:30:48,181 - INFO 
Rl0 - 2022-08-09 11:30:48,181 - INFO 
Rl1 - 2022-08-09 11:30:48,181 - INFO 
class - 2022-08-09 11:30:49,187 - INFO 
response - 2022-08-09 11:30:49,187 - INFO 
S0 - 2022-08-09 11:30:49,187 - INFO 
S1 - 2022-08-09 11:30:49,187 - INFO 
Rl0 - 2022-08-09 11:30:49,187 - INFO 
Rl1 - 2022-08-09 11:30:49,187 - INFO 
class - 2022-08-09 11:30:50,193 - INFO 
response - 2022-08-09 11:30:50,193 - INFO 
S0 - 2022-08-09 11:30:50,194 - INFO 
S1 - 2022-08-09 11:30:50,194 - INFO 
Rl0 - 2022-08-09 11:30:50,194 - INFO 
Rl1 - 2022-08-09 11:30:50,194 - INFO 
class - 2022-08-09 11:30:51,198 - INFO 
response - 2022-08-09 11:30:51,198 - INFO 
S0 - 2022-08-09 11:30:51,198 - INFO 
S1 - 2022-08-09 11:30:51,198 - INFO 
Rl0 - 2022-08-09 11:30:51,199 - INFO 
Rl1 - 2022-08-09 11:30:51,199 - INFO 
class - 2022-08-09 11:30:52,206 - INFO 
response - 2022-08-09 11:30:52,206 - INFO 
S0 - 2022-08-09 11:30:52,206 - INFO 
S1 - 2022-08-09 11:30:52,207 - INFO 
Rl0 - 2022-08-09 11:30:52,207 - INFO 
Rl1 - 2022-08-09 11:30:52,207 - INFO 
class - 2022-08-09 11:30:53,212 - INFO 
response - 2022-08-09 11:30:53,212 - INFO 
S0 - 2022-08-09 11:30:53,212 - INFO 
S1 - 2022-08-09 11:30:53,212 - INFO 
Rl0 - 2022-08-09 11:30:53,212 - INFO 
Rl1 - 2022-08-09 11:30:53,212 - INFO 
class - 2022-08-09 11:30:54,217 - INFO 
response - 2022-08-09 11:30:54,217 - INFO 
S0 - 2022-08-09 11:30:54,218 - INFO 
S1 - 2022-08-09 11:30:54,218 - INFO 
Rl0 - 2022-08-09 11:30:54,218 - INFO 
Rl1 - 2022-08-09 11:30:54,218 - INFO 
class - 2022-08-09 11:30:55,220 - INFO 
response - 2022-08-09 11:30:55,220 - INFO 
S0 - 2022-08-09 11:30:55,220 - INFO 
S1 - 2022-08-09 11:30:55,221 - INFO 
Rl0 - 2022-08-09 11:30:55,221 - INFO 
Rl1 - 2022-08-09 11:30:55,221 - INFO 
class - 2022-08-09 11:30:56,235 - INFO 
response - 2022-08-09 11:30:56,235 - INFO 
S0 - 2022-08-09 11:30:56,235 - INFO 
S1 - 2022-08-09 11:30:56,235 - INFO 
Rl0 - 2022-08-09 11:30:56,235 - INFO 
Rl1 - 2022-08-09 11:30:56,235 - INFO 
class - 2022-08-09 11:30:57,248 - INFO 
response - 2022-08-09 11:30:57,249 - INFO 
S0 - 2022-08-09 11:30:57,249 - INFO 
S1 - 2022-08-09 11:30:57,249 - INFO 
Rl0 - 2022-08-09 11:30:57,249 - INFO 
Rl1 - 2022-08-09 11:30:57,249 - INFO 
class - 2022-08-09 11:30:58,261 - INFO 
response - 2022-08-09 11:30:58,261 - INFO 
S0 - 2022-08-09 11:30:58,262 - INFO 
S1 - 2022-08-09 11:30:58,262 - INFO 
Rl0 - 2022-08-09 11:30:58,262 - INFO 
Rl1 - 2022-08-09 11:30:58,262 - INFO 
class - 2022-08-09 11:30:59,276 - INFO 
response - 2022-08-09 11:30:59,276 - INFO 
S0 - 2022-08-09 11:30:59,277 - INFO 
S1 - 2022-08-09 11:30:59,277 - INFO 
Rl0 - 2022-08-09 11:30:59,277 - INFO 
Rl1 - 2022-08-09 11:30:59,277 - INFO 
class - 2022-08-09 11:31:00,283 - INFO 
response - 2022-08-09 11:31:00,283 - INFO 
S0 - 2022-08-09 11:31:00,283 - INFO 
S1 - 2022-08-09 11:31:00,283 - INFO 
Rl0 - 2022-08-09 11:31:00,283 - INFO 
Rl1 - 2022-08-09 11:31:00,283 - INFO 
class - 2022-08-09 11:31:01,286 - INFO 
response - 2022-08-09 11:31:01,286 - INFO 
S0 - 2022-08-09 11:31:01,286 - INFO 
S1 - 2022-08-09 11:31:01,286 - INFO 
Rl0 - 2022-08-09 11:31:01,286 - INFO 
Rl1 - 2022-08-09 11:31:01,286 - INFO 
class - 2022-08-09 11:31:02,292 - INFO 
response - 2022-08-09 11:31:02,292 - INFO 
S0 - 2022-08-09 11:31:02,292 - INFO 
S1 - 2022-08-09 11:31:02,292 - INFO 
Rl0 - 2022-08-09 11:31:02,293 - INFO 
Rl1 - 2022-08-09 11:31:02,293 - INFO 
class - 2022-08-09 11:31:03,296 - INFO 
response - 2022-08-09 11:31:03,296 - INFO 
S0 - 2022-08-09 11:31:03,297 - INFO 
S1 - 2022-08-09 11:31:03,297 - INFO 
Rl0 - 2022-08-09 11:31:03,297 - INFO 
Rl1 - 2022-08-09 11:31:03,297 - INFO 
class - 2022-08-09 11:31:04,309 - INFO 
response - 2022-08-09 11:31:04,309 - INFO 
S0 - 2022-08-09 11:31:04,309 - INFO 
S1 - 2022-08-09 11:31:04,309 - INFO 
Rl0 - 2022-08-09 11:31:04,309 - INFO 
Rl1 - 2022-08-09 11:31:04,310 - INFO 
class - 2022-08-09 11:31:05,315 - INFO 
response - 2022-08-09 11:31:05,315 - INFO 
S0 - 2022-08-09 11:31:05,315 - INFO 
S1 - 2022-08-09 11:31:05,315 - INFO 
Rl0 - 2022-08-09 11:31:05,315 - INFO 
Rl1 - 2022-08-09 11:31:05,315 - INFO 
class - 2022-08-09 11:31:06,331 - INFO 
response - 2022-08-09 11:31:06,331 - INFO 
S0 - 2022-08-09 11:31:06,331 - INFO 
S1 - 2022-08-09 11:31:06,331 - INFO 
Rl0 - 2022-08-09 11:31:06,331 - INFO 
Rl1 - 2022-08-09 11:31:06,331 - INFO 
class - 2022-08-09 11:31:07,344 - INFO 
response - 2022-08-09 11:31:07,344 - INFO 
S0 - 2022-08-09 11:31:07,344 - INFO 
S1 - 2022-08-09 11:31:07,344 - INFO 
Rl0 - 2022-08-09 11:31:07,345 - INFO 
Rl1 - 2022-08-09 11:31:07,345 - INFO 
class - 2022-08-09 11:31:08,357 - INFO 
response - 2022-08-09 11:31:08,357 - INFO 
S0 - 2022-08-09 11:31:08,357 - INFO 
S1 - 2022-08-09 11:31:08,357 - INFO 
Rl0 - 2022-08-09 11:31:08,358 - INFO 
Rl1 - 2022-08-09 11:31:08,358 - INFO 
class - 2022-08-09 11:31:09,364 - INFO 
response - 2022-08-09 11:31:09,364 - INFO 
S0 - 2022-08-09 11:31:09,364 - INFO 
S1 - 2022-08-09 11:31:09,364 - INFO 
Rl0 - 2022-08-09 11:31:09,364 - INFO 
Rl1 - 2022-08-09 11:31:09,365 - INFO 
class - 2022-08-09 11:31:10,373 - INFO 
response - 2022-08-09 11:31:10,373 - INFO 
S0 - 2022-08-09 11:31:10,373 - INFO 
S1 - 2022-08-09 11:31:10,373 - INFO 
Rl0 - 2022-08-09 11:31:10,373 - INFO 
Rl1 - 2022-08-09 11:31:10,373 - INFO 
class - 2022-08-09 11:31:11,381 - INFO 
response - 2022-08-09 11:31:11,381 - INFO 
S0 - 2022-08-09 11:31:11,381 - INFO 
S1 - 2022-08-09 11:31:11,381 - INFO 
Rl0 - 2022-08-09 11:31:11,381 - INFO 
Rl1 - 2022-08-09 11:31:11,381 - INFO 
class - 2022-08-09 11:31:12,387 - INFO 
response - 2022-08-09 11:31:12,387 - INFO 
S0 - 2022-08-09 11:31:12,387 - INFO 
S1 - 2022-08-09 11:31:12,388 - INFO 
Rl0 - 2022-08-09 11:31:12,388 - INFO 
Rl1 - 2022-08-09 11:31:12,388 - INFO 
class - 2022-08-09 11:31:13,394 - INFO 
response - 2022-08-09 11:31:13,394 - INFO 
S0 - 2022-08-09 11:31:13,394 - INFO 
S1 - 2022-08-09 11:31:13,394 - INFO 
Rl0 - 2022-08-09 11:31:13,394 - INFO 
Rl1 - 2022-08-09 11:31:13,394 - INFO 
class - 2022-08-09 11:31:14,407 - INFO 
response - 2022-08-09 11:31:14,407 - INFO 
S0 - 2022-08-09 11:31:14,407 - INFO 
S1 - 2022-08-09 11:31:14,407 - INFO 
Rl0 - 2022-08-09 11:31:14,407 - INFO 
Rl1 - 2022-08-09 11:31:14,407 - INFO 
class - 2022-08-09 11:31:15,418 - INFO 
response - 2022-08-09 11:31:15,418 - INFO 
S0 - 2022-08-09 11:31:15,418 - INFO 
S1 - 2022-08-09 11:31:15,418 - INFO 
Rl0 - 2022-08-09 11:31:15,418 - INFO 
Rl1 - 2022-08-09 11:31:15,418 - INFO 
class - 2022-08-09 11:31:16,422 - INFO 
response - 2022-08-09 11:31:16,423 - INFO 
S0 - 2022-08-09 11:31:16,423 - INFO 
S1 - 2022-08-09 11:31:16,423 - INFO 
Rl0 - 2022-08-09 11:31:16,423 - INFO 
Rl1 - 2022-08-09 11:31:16,423 - INFO 
